"NewQuestion","MC",""
"ID","SDMC1-1",""
"Title","SDMC1-1",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  1012.6,  958.5,  864,  1125.7,  912.6",""
"Points","4",""
"Difficulty","1",""
"Option","0","237.8"
"Option","0","22.1"
"Option","0","-152.3"
"Option","100","100.8"
"Hint","Don't forget to take a square root at the end.",""
"Feedback","1: Mean. 2: Squared differences. 3: Sum. 4: Divide. 5. Square Root. ",""
"NewQuestion","MC",""
"ID","SDMC1-2",""
"Title","SDMC1-2",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  919.3,  1069.4,  1205.1,  864.7,  942.8",""
"Points","4",""
"Difficulty","1",""
"Option","0","-213.6"
"Option","0","382.6"
"Option","0","74.2"
"Option","100","136.9"
"Hint","Don't forget to take a square root at the end.",""
"Feedback","1: Mean. 2: Squared differences. 3: Sum. 4: Divide. 5. Square Root. ",""
"NewQuestion","MC",""
"ID","SDMC1-3",""
"Title","SDMC1-3",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  718.6,  747.7,  717.5,  605.8,  626.9",""
"Points","4",""
"Difficulty","1",""
"Option","0","-92.5"
"Option","0","-48.8"
"Option","100","62.8"
"Option","0","201.8"
"Hint","Don't forget to take a square root at the end.",""
"Feedback","1: Mean. 2: Squared differences. 3: Sum. 4: Divide. 5. Square Root. ",""
"NewQuestion","MC",""
"ID","SDMC1-4",""
"Title","SDMC1-4",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  708.4,  788.1,  861.2,  793.9,  952.6",""
"Points","4",""
"Difficulty","1",""
"Option","0","120.7"
"Option","0","209.9"
"Option","0","16.9"
"Option","100","91.4"
"Hint","Don't forget to take a square root at the end.",""
"Feedback","1: Mean. 2: Squared differences. 3: Sum. 4: Divide. 5. Square Root. ",""
"NewQuestion","MC",""
"ID","SDMC1-5",""
"Title","SDMC1-5",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  1091.3,  997.4,  1205.8,  1440.8,  1071.9",""
"Points","4",""
"Difficulty","1",""
"Option","0","286.4"
"Option","0","149.2"
"Option","100","173.1"
"Option","0","-309.3"
"Hint","Don't forget to take a square root at the end.",""
"Feedback","1: Mean. 2: Squared differences. 3: Sum. 4: Divide. 5. Square Root. ",""
"NewQuestion","MC",""
"ID","SDMC1-6",""
"Title","SDMC1-6",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  1339.7,  1437.8,  770,  888.4,  1046.1",""
"Points","4",""
"Difficulty","1",""
"Option","0","706.3"
"Option","0","1133.9"
"Option","100","286.4"
"Option","0","-359"
"Hint","Don't forget to take a square root at the end.",""
"Feedback","1: Mean. 2: Squared differences. 3: Sum. 4: Divide. 5. Square Root. ",""
"NewQuestion","MC",""
"ID","SDMC1-7",""
"Title","SDMC1-7",""
"QuestionText","What is the standard deviation of the following dataset?  Data:  1364.7,  1714.7,  1727.7,  1656.5,  1353.9",""
"Points","4",""
"Difficulty","1",""
"Option","0","48"
"Option","100","188.4"
"Option","0","328.3"
"Option","0","511.7"
"Hint","Don't forget to take a square root at the end.",""
