"NewQuestion","MC",""
"ID","VarTypeMC2-1",""
"Title","VarTypeMC2-1",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their years left before their anticipated graduation-date. She decides to use a dotplot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-2",""
"Title","VarTypeMC2-2",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their tax income brackets. She decides to use a pie graph to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-3",""
"Title","VarTypeMC2-3",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their weights in lbs. She decides to use a dotplot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-4",""
"Title","VarTypeMC2-4",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their marital statuses. She decides to use a histogram to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-5",""
"Title","VarTypeMC2-5",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their current number of completed STEM courses. She decides to use a pie graph to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-6",""
"Title","VarTypeMC2-6",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their living arrangements (dorm, off-campus apartment, etc.). She decides to use a stem & leaf plot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","100","No"
"Option","0","Yes"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-7",""
"Title","VarTypeMC2-7",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their current number of completed STEM courses. She decides to use a dotplot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-8",""
"Title","VarTypeMC2-8",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their weights in ranges (100-125 lbs, 125-150 lbs, etc.). She decides to use a histogram to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-9",""
"Title","VarTypeMC2-9",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their years left before their anticipated graduation-date. She decides to use a stem & leaf plot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-10",""
"Title","VarTypeMC2-10",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their years left before their anticipated graduation-date. She decides to use a dotplot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","0","No"
"Option","100","Yes"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-11",""
"Title","VarTypeMC2-11",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their current number of completed STEM courses. She decides to use a histogram to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","100","Yes"
"Option","0","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-12",""
"Title","VarTypeMC2-12",""
"QuestionText","A student decides to take a survey for her class project. She randomly surveys other students and records their heights in ranges (5.0-5.5 ft, 5.5-6 ft, etc). She decides to use a dotplot to visualize this data. Did she choose a correct graphic?",""
"Points","4",""
"Difficulty","1",""
"Option","0","Yes"
"Option","100","No"
"Hint","What is the variable's type: categorical or numeric?",""
"Feedback","Categorical: Bar, RF table, or Pie. Numeric: Stem & Leaf, RF table, Histogram, Dot, or Box.",""
"NewQuestion","MC",""
"ID","VarTypeMC2-13",""
"Title","VarTypeMC2-13",""
