"NewQuestion","MC",""
"ID","NormDistMC2-1",""
"Title","NormDistMC2-1",""
"QuestionText","Given that some normally distributed data has a mean of 1027.433 and a standard deviation of 141.661. What is the probability that a randomly sampled datapoint will be greater than 978.803?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.116"
"Option","0","0.452"
"Option","100","0.633"
"Option","0","0.804"
"Hint","You'll need your Z-table for this question.",""
"Feedback","1: Calculate Z. 2: Find area below on the Z-table. 3: Take 1 - area below.",""
"NewQuestion","MC",""
"ID","NormDistMC2-2",""
"Title","NormDistMC2-2",""
"QuestionText","Given that some normally distributed data has a mean of 540.723 and a standard deviation of 120.82. What is the probability that a randomly sampled datapoint will be greater than 681.782?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.357"
"Option","100","0.121"
"Option","0","0.528"
"Option","0","0.681"
"Hint","You'll need your Z-table for this question.",""
"Feedback","1: Calculate Z. 2: Find area below on the Z-table. 3: Take 1 - area below.",""
"NewQuestion","MC",""
"ID","NormDistMC2-3",""
"Title","NormDistMC2-3",""
"QuestionText","Given that some normally distributed data has a mean of 688.16 and a standard deviation of 120.194. What is the probability that a randomly sampled datapoint will be greater than 719.615?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.344"
"Option","0","0"
"Option","0","0.827"
"Option","100","0.397"
"Hint","You'll need your Z-table for this question.",""
"Feedback","1: Calculate Z. 2: Find area below on the Z-table. 3: Take 1 - area below.",""
"NewQuestion","MC",""
"ID","NormDistMC2-4",""
"Title","NormDistMC2-4",""
"QuestionText","Given that some normally distributed data has a mean of 533.691 and a standard deviation of 86.374. What is the probability that a randomly sampled datapoint will be greater than 406.79?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.841"
"Option","0","0.579"
"Option","0","0.641"
"Option","100","0.929"
"Hint","You'll need your Z-table for this question.",""
"Feedback","1: Calculate Z. 2: Find area below on the Z-table. 3: Take 1 - area below.",""
"NewQuestion","MC",""
"ID","NormDistMC2-5",""
"Title","NormDistMC2-5",""
