"NewQuestion","MC",""
"ID","ChisqMC1-1",""
"Title","ChisqMC1-1",""
"QuestionText","The above table contains frequency data across two categorical variables. What is the expected count for the Group 4, Level 6 cell?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC1-1.jpeg",""
"Option","100","93.35"
"Option","0","83.56"
"Option","0","94.83"
"Option","0","107.03"
"Option","0","87.58"
"Hint","You need the formula for expected counts from your chapter on chi squares. Pick the closest answer.",""
"Feedback","row total * col total / grand total",""
"NewQuestion","MC",""
"ID","ChisqMC1-2",""
"Title","ChisqMC1-2",""
"QuestionText","The above table contains frequency data across two categorical variables. What is the expected count for the Group 4, Level 3 cell?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC1-2.jpeg",""
"Option","0","46.02"
"Option","0","70.22"
"Option","0","45.13"
"Option","0","49.5"
"Option","100","59.68"
"Hint","You need the formula for expected counts from your chapter on chi squares. Pick the closest answer.",""
"Feedback","row total * col total / grand total",""
"NewQuestion","MC",""
"ID","ChisqMC1-3",""
"Title","ChisqMC1-3",""
"QuestionText","The above table contains frequency data across two categorical variables. What is the expected count for the Group 2, Level 2 cell?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC1-3.jpeg",""
"Option","0","93.78"
"Option","0","107.9"
"Option","0","104.13"
"Option","100","108.58"
"Option","0","110.59"
"Hint","You need the formula for expected counts from your chapter on chi squares. Pick the closest answer.",""
"Feedback","row total * col total / grand total",""
"NewQuestion","MC",""
"ID","ChisqMC1-4",""
"Title","ChisqMC1-4",""
"QuestionText","The above table contains frequency data across two categorical variables. What is the expected count for the Group 1, Level 5 cell?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC1-4.jpeg",""
"Option","0","117.6"
"Option","0","84.6"
"Option","0","87.7"
"Option","100","98.66"
"Option","0","107.7"
"Hint","You need the formula for expected counts from your chapter on chi squares. Pick the closest answer.",""
"Feedback","row total * col total / grand total",""
"NewQuestion","MC",""
"ID","ChisqMC1-5",""
"Title","ChisqMC1-5",""
"QuestionText","The above table contains frequency data across two categorical variables. What is the expected count for the Group 2, Level 2 cell?",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC1-5.jpeg",""
"Option","0","106.97"
"Option","0","80.22"
"Option","0","86.93"
"Option","0","114.97"
"Option","100","98.86"
"Hint","You need the formula for expected counts from your chapter on chi squares. Pick the closest answer.",""
"Feedback","row total * col total / grand total",""
