"NewQuestion","MC",""
"ID","PropDistMC2-1",""
"Title","PropDistMC2-1",""
"QuestionText","A student conducts a survey for her class project. She asks 22 other students a series of questions about their study habits. She knows from previous research that 0.41 of all students study for 4 or more hours per day. If 0.41 of her own sample study for 4 or more hours per day, what is the probability of observing this sample proportion or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.94"
"Option","0","0.56"
"Option","100","0.5"
"Option","0","0.71"
"Option","0","0.58"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (phat - p)/sqrt(pq/n). The probability can be found by applying the rule for complements to the probability found in the Z table.",""
"NewQuestion","MC",""
"ID","PropDistMC2-2",""
"Title","PropDistMC2-2",""
"QuestionText","A student conducts a survey for her class project. She asks 26 other students a series of questions about their study habits. She knows from previous research that 0.41 of all students study for 4 or more hours per day. If 0.39 of her own sample study for 4 or more hours per day, what is the probability of observing this sample proportion or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.58"
"Option","0","0.95"
"Option","0","0.4"
"Option","0","0.37"
"Option","0","0.08"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (phat - p)/sqrt(pq/n). The probability can be found by applying the rule for complements to the probability found in the Z table.",""
"NewQuestion","MC",""
"ID","PropDistMC2-3",""
"Title","PropDistMC2-3",""
"QuestionText","A student conducts a survey for her class project. She asks 38 other students a series of questions about their study habits. She knows from previous research that 0.4 of all students study for 4 or more hours per day. If 0.37 of her own sample study for 4 or more hours per day, what is the probability of observing this sample proportion or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.72"
"Option","0","0.09"
"Option","0","0.52"
"Option","100","0.65"
"Option","0","0.2"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (phat - p)/sqrt(pq/n). The probability can be found by applying the rule for complements to the probability found in the Z table.",""
"NewQuestion","MC",""
"ID","PropDistMC2-4",""
"Title","PropDistMC2-4",""
"QuestionText","A student conducts a survey for her class project. She asks 26 other students a series of questions about their study habits. She knows from previous research that 0.42 of all students study for 4 or more hours per day. If 0.39 of her own sample study for 4 or more hours per day, what is the probability of observing this sample proportion or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.14"
"Option","0","0.15"
"Option","0","0.98"
"Option","0","0.06"
"Option","100","0.62"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
