"NewQuestion","MC",""
"ID","MeanDistMC2-1",""
"Title","MeanDistMC2-1",""
"QuestionText","A student conducts a survey for her class project. She asks 6 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.94 hours per day with a standard deviation of 2.9. If students in her own sample study an average of 3.15 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.28"
"Option","100","0.75"
"Option","0","0.37"
"Option","0","0.53"
"Option","0","-0.01"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-2",""
"Title","MeanDistMC2-2",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.62 hours per day with a standard deviation of 1.91. If students in her own sample study an average of 3.95 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.15"
"Option","0","0.16"
"Option","100","0.02"
"Option","0","0.44"
"Option","0","0.36"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-3",""
"Title","MeanDistMC2-3",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.72 hours per day with a standard deviation of 2.92. If students in her own sample study an average of 2.64 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.32"
"Option","0","0.9"
"Option","0","0.95"
"Option","100","0.84"
"Option","0","0.16"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-4",""
"Title","MeanDistMC2-4",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.38 hours per day with a standard deviation of 2.64. If students in her own sample study an average of 2.97 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.83"
"Option","0","0.93"
"Option","0","0.56"
"Option","100","0.66"
"Option","0","0.52"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-5",""
"Title","MeanDistMC2-5",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.27 hours per day with a standard deviation of 2.5. If students in her own sample study an average of 2.15 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.85"
"Option","0","0.91"
"Option","100","0.56"
"Option","0","0.01"
"Option","0","0.89"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-6",""
"Title","MeanDistMC2-6",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.81 hours per day with a standard deviation of 2.09. If students in her own sample study an average of 3.93 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.77"
"Option","0","0.66"
"Option","0","0.24"
"Option","0","0.11"
"Option","100","0.44"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-7",""
"Title","MeanDistMC2-7",""
"QuestionText","A student conducts a survey for her class project. She asks 8 other students a series of questions about their study habits. She knows from previous research that all students study an average of 3.82 hours per day with a standard deviation of 2.16. If students in her own sample study an average of 3.71 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.95"
"Option","100","0.56"
"Option","0","0.96"
"Option","0","0.76"
"Option","0","0.24"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
"Feedback","Z = (xbar - mu)/(s/sqrt(n)). The probability can be found directly from the Z table.",""
"NewQuestion","MC",""
"ID","MeanDistMC2-8",""
"Title","MeanDistMC2-8",""
"QuestionText","A student conducts a survey for her class project. She asks 7 other students a series of questions about their study habits. She knows from previous research that all students study an average of 2.01 hours per day with a standard deviation of 2.92. If students in her own sample study an average of 2.25 hours per day, then what is the probability of observing this sample mean or greater?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.02"
"Option","100","0.41"
"Option","0","0.92"
"Option","0","0.81"
"Option","0","0.29"
"Hint","You'll need to correctly distinguish between sample and population when calculating Z for this question. Pick the closest answer.",""
