"NewQuestion","MC",""
"ID","CorrMC3-1",""
"Title","CorrMC3-1",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.52, 0.29, 0.72, 0.16, 0.15, -0.97. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.15"
"Option","0","0.29"
"Option","0","0.72"
"Option","0","0.16"
"Option","0","-0.97"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-2",""
"Title","CorrMC3-2",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.18, 0.87, 0.3, -0.16, 0.17, -0.83. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","-0.16"
"Option","0","0.87"
"Option","0","0.3"
"Option","0","0.17"
"Option","0","-0.83"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-3",""
"Title","CorrMC3-3",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.03, -0.67, 0.16, -0.54, 0.34, 0.65. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.67"
"Option","0","0.16"
"Option","100","-0.03"
"Option","0","0.34"
"Option","0","0.65"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-4",""
"Title","CorrMC3-4",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.85, 0.98, 0.31, 0.27, 0.29, -0.63. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.85"
"Option","0","0.98"
"Option","0","0.31"
"Option","100","0.27"
"Option","0","-0.63"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-5",""
"Title","CorrMC3-5",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.73, -0.13, -0.62, 0.65, 0.71, 0.97. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.73"
"Option","0","-0.62"
"Option","100","-0.13"
"Option","0","0.71"
"Option","0","0.97"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-6",""
"Title","CorrMC3-6",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.45, -0.51, -0.66, 0.24, -0.07, 0.15. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.45"
"Option","0","-0.51"
"Option","0","-0.66"
"Option","0","0.24"
"Option","100","-0.07"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-7",""
"Title","CorrMC3-7",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.03, 0.0600000000000001, -0.33, -0.52, -0.18, -0.14. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.0600000000000001"
"Option","0","-0.33"
"Option","100","-0.03"
"Option","0","-0.18"
"Option","0","-0.14"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-8",""
"Title","CorrMC3-8",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.68, 0.22, 0.95, -0.65, -0.3, 0.66. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.68"
"Option","100","0.22"
"Option","0","-0.65"
"Option","0","-0.3"
"Option","0","0.66"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-9",""
"Title","CorrMC3-9",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.48, 0.65, 0.96, 0.32, 0.57, -0.78. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.48"
"Option","0","0.65"
"Option","0","0.96"
"Option","0","0.57"
"Option","100","0.32"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-10",""
"Title","CorrMC3-10",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.03, 0.21, 0.2, 0.18, 0.04, -0.35. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.03"
"Option","0","0.2"
"Option","0","0.18"
"Option","0","0.04"
"Option","0","-0.35"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-11",""
"Title","CorrMC3-11",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.77, 0.64, -0.97, 0.75, 0, 0.85. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.77"
"Option","0","0.64"
"Option","0","-0.97"
"Option","100","0"
"Option","0","0.85"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-12",""
"Title","CorrMC3-12",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.0600000000000001, 0.23, 0.15, -0.33, 0.01, -0.83. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.01"
"Option","0","0.23"
"Option","0","0.15"
"Option","0","-0.33"
"Option","0","-0.83"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-13",""
"Title","CorrMC3-13",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.33, 0.0700000000000001, 0.71, -0.74, 0.0900000000000001, -0.1. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","100","0.0700000000000001"
"Option","0","0.71"
"Option","0","-0.74"
"Option","0","0.0900000000000001"
"Option","0","-0.1"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-14",""
"Title","CorrMC3-14",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.27, 0, -0.8, -0.63, 0.63, 0.58. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.27"
"Option","0","-0.8"
"Option","100","0"
"Option","0","0.63"
"Option","0","0.58"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-15",""
"Title","CorrMC3-15",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.27, 0.37, 0.66, 0.29, 0.54, 0.15. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.27"
"Option","0","0.37"
"Option","100","0.15"
"Option","0","0.29"
"Option","0","0.54"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-16",""
"Title","CorrMC3-16",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.11, 0.79, 0.2, -0.46, 0.59, 0.41. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.79"
"Option","0","0.2"
"Option","0","-0.46"
"Option","100","0.11"
"Option","0","0.41"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-17",""
"Title","CorrMC3-17",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.43, -0.57, -0.31, 0.61, 0.16, 0.78. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.43"
"Option","0","-0.57"
"Option","0","-0.31"
"Option","0","0.61"
"Option","100","0.16"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-18",""
"Title","CorrMC3-18",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: -0.62, -0.26, -0.07, -0.08, -0.03, -0.02. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","-0.62"
"Option","0","-0.26"
"Option","100","-0.02"
"Option","0","-0.08"
"Option","0","-0.03"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-19",""
"Title","CorrMC3-19",""
"QuestionText","A researcher compares the correlation coefficients between six pairs of variables. She calculates them as follows: 0.75, 0.51, 0.65, 0.23, 1, 0.97. Which of the correlations is the weakest?",""
"Points","4",""
"Difficulty","1",""
"Option","0","0.75"
"Option","0","0.51"
"Option","100","0.23"
"Option","0","1"
"Option","0","0.97"
"Hint","This is an interpretive question. No calculation is necessary.",""
"Feedback","Stronger correlations are closer to -1 or 1. Weaker correlations are closer to 0.",""
"NewQuestion","MC",""
"ID","CorrMC3-20",""
"Title","CorrMC3-20",""
