"NewQuestion","MC",""
"ID","ChisqMC5-1",""
"Title","ChisqMC5-1",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 1, Level 2 cell's expected count is 59.41, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-1.jpeg",""
"Option","0","25.02"
"Option","0","26.22"
"Option","100","16.8"
"Option","0","17.49"
"Option","0","27"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-2",""
"Title","ChisqMC5-2",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 1, Level 3 cell's expected count is 152.83, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-2.jpeg",""
"Option","0","16.09"
"Option","0","10.54"
"Option","100","9.36"
"Option","0","12.92"
"Option","0","18.28"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-3",""
"Title","ChisqMC5-3",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 7, Level 7 cell's expected count is 105.53, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-3.jpeg",""
"Option","0","12.6"
"Option","0","11.3"
"Option","0","13.13"
"Option","0","10.71"
"Option","100","5.67"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-4",""
"Title","ChisqMC5-4",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 5, Level 4 cell's expected count is 77.9, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-4.jpeg",""
"Option","100","38.97"
"Option","0","58.92"
"Option","0","37.27"
"Option","0","53"
"Option","0","32.54"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-5",""
"Title","ChisqMC5-5",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 4, Level 3 cell's expected count is 109.27, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-5.jpeg",""
"Option","0","8.47"
"Option","0","4.54"
"Option","0","5.88"
"Option","0","3.12"
"Option","100","0.97"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-6",""
"Title","ChisqMC5-6",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 4, Level 1 cell's expected count is 116.07, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-6.jpeg",""
"Option","0","8.24"
"Option","100","0.04"
"Option","0","0.68"
"Option","0","7.32"
"Option","0","7.8"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-7",""
"Title","ChisqMC5-7",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 3, Level 5 cell's expected count is 99.28, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-7.jpeg",""
"Option","0","31.92"
"Option","100","41.62"
"Option","0","35.77"
"Option","0","38.45"
"Option","0","24.85"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-8",""
"Title","ChisqMC5-8",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 2, Level 6 cell's expected count is 100.61, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-8.jpeg",""
"Option","100","0.29"
"Option","0","1.88"
"Option","0","9.34"
"Option","0","5.11"
"Option","0","8.8"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-9",""
"Title","ChisqMC5-9",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 2, Level 1 cell's expected count is 70.47, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-9.jpeg",""
"Option","0","37.22"
"Option","100","34.73"
"Option","0","27.13"
"Option","0","48.49"
"Option","0","27.88"
"Hint","You need the formula for the chi square test statistic from your chapter on chi squares. You don't need to calculate the entire chi square test statistic. Pick the closest answer.",""
"Feedback","(E - O)^2/E",""
"NewQuestion","MC",""
"ID","ChisqMC5-10",""
"Title","ChisqMC5-10",""
"QuestionText","The above table contains frequency data across two categorical variables. Given that the Group 3, Level 2 cell's expected count is 135.06, calculate that cell's contribution to the summation in a chi square test statistic.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC5-10.jpeg",""
"Option","100","4.29"
"Option","0","9.77"
"Option","0","8.96"
"Option","0","13.09"
"Option","0","10.72"
