"NewQuestion","MC",""
"ID","ChisqMC3-1",""
"Title","ChisqMC3-1",""
"QuestionText","Researchers collect data on two variables, the country of origin and religion of their subjects. There are 2 countries and 4 religions in the study. The researchers run a chi square test of association between country and religion. Using the table above, determine the critical value for this test.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC3.jpeg",""
"Option","0","9.49"
"Option","0","16.92"
"Option","100","7.81"
"Option","0","14.07"
"Option","0","11.07"
"Hint","You need the formula for degrees of freedom from your chapter on chi squares.",""
"Feedback","df = (#countries - 1)*(#religions - 1)",""
"NewQuestion","MC",""
"ID","ChisqMC3-2",""
"Title","ChisqMC3-2",""
"QuestionText","Researchers collect data on two variables, the country of origin and religion of their subjects. There are 4 countries and 3 religions in the study. The researchers run a chi square test of association between country and religion. Using the table above, determine the critical value for this test.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC3.jpeg",""
"Option","0","5.99"
"Option","0","9.49"
"Option","100","12.59"
"Option","0","18.31"
"Option","0","11.07"
"Hint","You need the formula for degrees of freedom from your chapter on chi squares.",""
"Feedback","df = (#countries - 1)*(#religions - 1)",""
"NewQuestion","MC",""
"ID","ChisqMC3-3",""
"Title","ChisqMC3-3",""
"QuestionText","Researchers collect data on two variables, the country of origin and religion of their subjects. There are 2 countries and 2 religions in the study. The researchers run a chi square test of association between country and religion. Using the table above, determine the critical value for this test.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC3.jpeg",""
"Option","0","14.07"
"Option","0","12.59"
"Option","0","5.99"
"Option","0","7.81"
"Option","100","3.84"
"Hint","You need the formula for degrees of freedom from your chapter on chi squares.",""
"Feedback","df = (#countries - 1)*(#religions - 1)",""
"NewQuestion","MC",""
"ID","ChisqMC3-4",""
"Title","ChisqMC3-4",""
"QuestionText","Researchers collect data on two variables, the country of origin and religion of their subjects. There are 2 countries and 3 religions in the study. The researchers run a chi square test of association between country and religion. Using the table above, determine the critical value for this test.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC3.jpeg",""
"Option","0","9.49"
"Option","0","11.07"
"Option","100","5.99"
"Option","0","18.31"
"Option","0","14.07"
"Hint","You need the formula for degrees of freedom from your chapter on chi squares.",""
"Feedback","df = (#countries - 1)*(#religions - 1)",""
"NewQuestion","MC",""
"ID","ChisqMC3-5",""
"Title","ChisqMC3-5",""
"QuestionText","Researchers collect data on two variables, the country of origin and religion of their subjects. There are 3 countries and 3 religions in the study. The researchers run a chi square test of association between country and religion. Using the table above, determine the critical value for this test.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC3.jpeg",""
"Option","0","14.07"
"Option","0","15.51"
"Option","100","9.49"
"Option","0","12.59"
"Option","0","16.92"
"Hint","You need the formula for degrees of freedom from your chapter on chi squares.",""
"Feedback","df = (#countries - 1)*(#religions - 1)",""
"NewQuestion","MC",""
"ID","ChisqMC3-6",""
"Title","ChisqMC3-6",""
"QuestionText","Researchers collect data on two variables, the country of origin and religion of their subjects. There are 4 countries and 4 religions in the study. The researchers run a chi square test of association between country and religion. Using the table above, determine the critical value for this test.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/ChisqMC3.jpeg",""
"Option","0","14.07"
"Option","0","3.84"
"Option","100","16.92"
"Option","0","18.31"
