"NewQuestion","MC",""
"ID","CorrMC4-1",""
"Title","CorrMC4-1",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-1.jpeg",""
"Option","0","0.65"
"Option","0","0.26"
"Option","100","0.44"
"Option","0","0.23"
"Option","0","0.22"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-2",""
"Title","CorrMC4-2",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-2.jpeg",""
"Option","0","0.12"
"Option","100","-0.12"
"Option","0","-0.3"
"Option","0","0.21"
"Option","0","1.04083408558608e-17"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-3",""
"Title","CorrMC4-3",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-3.jpeg",""
"Option","100","-0.38"
"Option","0","-0.16"
"Option","0","-0.05"
"Option","0","-0.07"
"Option","0","-0.62"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-4",""
"Title","CorrMC4-4",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-4.jpeg",""
"Option","0","0.06"
"Option","0","0.3"
"Option","0","0.52"
"Option","0","0.51"
"Option","100","0.4"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-5",""
"Title","CorrMC4-5",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-5.jpeg",""
"Option","0","0.81"
"Option","100","0.69"
"Option","0","0.43"
"Option","0","0.46"
"Option","0","0.98"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-6",""
"Title","CorrMC4-6",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-6.jpeg",""
"Option","0","0.22"
"Option","0","0.21"
"Option","0","0.54"
"Option","100","0.43"
"Option","0","0.75"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-7",""
"Title","CorrMC4-7",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-7.jpeg",""
"Option","0","-0.11"
"Option","100","0.82"
"Option","0","0.24"
"Option","0","-0.07"
"Option","0","0.48"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-8",""
"Title","CorrMC4-8",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-8.jpeg",""
"Option","0","-0.54"
"Option","100","-0.26"
"Option","0","-0.09"
"Option","0","-0.43"
"Option","0","-0.58"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-9",""
"Title","CorrMC4-9",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-9.jpeg",""
"Option","0","0.28"
"Option","0","-0.31"
"Option","100","0.02"
"Option","0","0.35"
"Option","0","-0.1"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-10",""
"Title","CorrMC4-10",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-10.jpeg",""
"Option","0","0.08"
"Option","0","-0.36"
"Option","100","-0.23"
"Option","0","-0.39"
"Option","0","0.09"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-11",""
"Title","CorrMC4-11",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-11.jpeg",""
"Option","0","0.49"
"Option","0","0.08"
"Option","100","0.21"
"Option","0","0.34"
"Option","0","0.46"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-12",""
"Title","CorrMC4-12",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-12.jpeg",""
"Option","0","-0.6"
"Option","0","-0.21"
"Option","0","-0.48"
"Option","0","-0.06"
"Option","100","-0.33"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-13",""
"Title","CorrMC4-13",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-13.jpeg",""
"Option","0","1.04083408558608e-17"
"Option","0","0.63"
"Option","0","0.57"
"Option","0","0.65"
"Option","100","0.33"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-14",""
"Title","CorrMC4-14",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-14.jpeg",""
"Option","0","0.47"
"Option","0","0.59"
"Option","0","0.08"
"Option","0","0.53"
"Option","100","0.33"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-15",""
"Title","CorrMC4-15",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-15.jpeg",""
"Option","0","0.61"
"Option","0","-0.07"
"Option","0","0.39"
"Option","100","0.28"
"Option","0","-0.03"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-16",""
"Title","CorrMC4-16",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-16.jpeg",""
"Option","0","0.28"
"Option","100","-0.05"
"Option","0","0.1"
"Option","0","0.08"
"Option","0","-0.35"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-17",""
"Title","CorrMC4-17",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-17.jpeg",""
"Option","0","-0.11"
"Option","0","-0.57"
"Option","0","-0.55"
"Option","100","-0.32"
"Option","0","-0.47"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-18",""
"Title","CorrMC4-18",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-18.jpeg",""
"Option","0","0.08"
"Option","0","-0.6"
"Option","100","-0.27"
"Option","0","0.03"
"Option","0","-0.08"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-19",""
"Title","CorrMC4-19",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-19.jpeg",""
"Option","0","0.61"
"Option","0","0.73"
"Option","0","0.07"
"Option","100","0.4"
"Option","0","0.6"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-20",""
"Title","CorrMC4-20",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-20.jpeg",""
"Option","100","0.26"
"Option","0","0.15"
"Option","0","0.5"
"Option","0","0.06"
"Option","0","0.07"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-21",""
"Title","CorrMC4-21",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-21.jpeg",""
"Option","0","0.02"
"Option","0","0.01"
"Option","0","-0.03"
"Option","100","0.27"
"Option","0","0.37"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-22",""
"Title","CorrMC4-22",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-22.jpeg",""
"Option","0","0.81"
"Option","100","0.61"
"Option","0","0.95"
"Option","0","0.86"
"Option","0","0.8"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-23",""
"Title","CorrMC4-23",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-23.jpeg",""
"Option","100","-0.53"
"Option","0","-0.65"
"Option","0","-0.26"
"Option","0","-0.74"
"Option","0","-0.77"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-24",""
"Title","CorrMC4-24",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-24.jpeg",""
"Option","100","0.37"
"Option","0","0.69"
"Option","0","0.05"
"Option","0","0.18"
"Option","0","0.66"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-25",""
"Title","CorrMC4-25",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-25.jpeg",""
"Option","0","-0.58"
"Option","0","0"
"Option","0","-0.07"
"Option","100","-0.25"
"Option","0","-0.43"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-26",""
"Title","CorrMC4-26",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-26.jpeg",""
"Option","100","0.15"
"Option","0","0.49"
"Option","0","-0.2"
"Option","0","-0.13"
"Option","0","0.03"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-27",""
"Title","CorrMC4-27",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-27.jpeg",""
"Option","0","0.26"
"Option","100","0.38"
"Option","0","0.51"
"Option","0","0.13"
"Option","0","0.48"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-28",""
"Title","CorrMC4-28",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-28.jpeg",""
"Option","0","-0.05"
"Option","0","0.36"
"Option","0","0.4"
"Option","100","0.19"
"Option","0","-0.07"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-29",""
"Title","CorrMC4-29",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
"Points","4",""
"Difficulty","1",""
"Image","Images/CorrMC4-29.jpeg",""
"Option","100","0.51"
"Option","0","0.86"
"Option","0","0.77"
"Option","0","0.66"
"Option","0","0.69"
"Hint","You'll need to follow the last couple steps of calculating correlation coefficients. Pick the closest answer.",""
"Feedback","r = sum(Zx*Zy)/(n-1)",""
"NewQuestion","MC",""
"ID","CorrMC4-30",""
"Title","CorrMC4-30",""
"QuestionText","The Z-scores = (X- mean)/SD for two variables X and Y are given above. Calculate the correlation coefficient r between the two variables.",""
