"NewQuestion","MC",""
"ID","MeanMC1-1",""
"Title","MeanMC1-1",""
"QuestionText","What is the mean of the following dataset?  Data:  560.1,  472.3,  477.4,  537.9,  589.1",""
"Points","4",""
"Difficulty","1",""
"Option","0","595.6"
"Option","0","473.5"
"Option","100","527.4"
"Option","0","538.4"
"Hint","Take note that this question is asking for the mean, not the median.",""
"Feedback","Did you sum the numbers (subtracting any negatives) and divide by the sample size?",""
"NewQuestion","MC",""
"ID","MeanMC1-2",""
"Title","MeanMC1-2",""
"QuestionText","What is the mean of the following dataset?  Data:  1052.2,  905.3,  1116.8,  1273.6,  1295.6",""
"Points","4",""
"Difficulty","1",""
"Option","100","1128.7"
"Option","0","1595.3"
"Option","0","1029"
"Option","0","1506.3"
"Hint","Take note that this question is asking for the mean, not the median.",""
"Feedback","Did you sum the numbers (subtracting any negatives) and divide by the sample size?",""
"NewQuestion","MC",""
"ID","MeanMC1-3",""
"Title","MeanMC1-3",""
"QuestionText","What is the mean of the following dataset?  Data:  280.2,  -166.9,  -97.2,  275.1,  453.1",""
"Points","4",""
"Difficulty","1",""
"Option","0","-554.3"
"Option","0","209.8"
"Option","0","-260.4"
"Option","100","148.9"
"Hint","Take note that this question is asking for the mean, not the median.",""
"Feedback","Did you sum the numbers (subtracting any negatives) and divide by the sample size?",""
"NewQuestion","MC",""
"ID","MeanMC1-4",""
"Title","MeanMC1-4",""
"QuestionText","What is the mean of the following dataset?  Data:  1108,  1060.5,  932.4,  741.3,  938.7",""
"Points","4",""
"Difficulty","1",""
"Option","100","956.2"
"Option","0","1187.3"
"Option","0","600.7"
"Option","0","1187.8"
"Hint","Take note that this question is asking for the mean, not the median.",""
"Feedback","Did you sum the numbers (subtracting any negatives) and divide by the sample size?",""
"NewQuestion","MC",""
"ID","MeanMC1-5",""
"Title","MeanMC1-5",""
"QuestionText","What is the mean of the following dataset?  Data:  748.5,  823.2,  927.7,  598.9,  892",""
"Points","4",""
"Difficulty","1",""
"Option","0","1182.1"
"Option","0","1188.6"
"Option","0","684"
"Option","100","798.1"
"Hint","Take note that this question is asking for the mean, not the median.",""
"Feedback","Did you sum the numbers (subtracting any negatives) and divide by the sample size?",""
"NewQuestion","MC",""
"ID","MeanMC1-6",""
"Title","MeanMC1-6",""
"QuestionText","What is the mean of the following dataset?  Data:  1188,  759,  1073.3,  603,  1186.3",""
"Points","4",""
"Difficulty","1",""
"Option","0","1220.1"
"Option","0","217.1"
"Option","0","1732.9"
"Option","100","961.9"
"Hint","Take note that this question is asking for the mean, not the median.",""
"Feedback","Did you sum the numbers (subtracting any negatives) and divide by the sample size?",""
"NewQuestion","MC",""
