"NewQuestion","MC",""
"ID","MeanMC3-1",""
"Title","MeanMC3-1",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is five points greater than it should have been. The mean of the mistaken dataset was 362.7. You correct the error and recalculate the mean. What is the new corrected mean?  Mistaken Data:  525.5,  338,  652.8,  178.9,  361.3,  448.6,  274,  420.5,  219,  297.3,  91.5,  559.6,  348.4",""
"Points","4",""
"Difficulty","1",""
"Option","0","499.1"
"Option","0","487.6"
"Option","100","357.7"
"Option","0","153.2"
"Hint","There is a shortcut here.",""
"Feedback","In the case of multiplication, the new mean will be x times the old mean, where x changes depending on the context of the question. In the case of addition or subtraction, the new mean will be the old mean plus or minus x.",""
"NewQuestion","MC",""
"ID","MeanMC3-2",""
"Title","MeanMC3-2",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is five times larger than it should have been. The mean of the mistaken dataset was 623.1. You correct the error and recalculate the mean. What is the new corrected mean?  Mistaken Data:  468.4,  833.6,  538,  279.2,  834.4,  316.2,  259.7,  476.8,  461.7,  648.9,  919.1,  861.2,  590.3,  760,  779.2,  727.6,  555.2,  622.7,  907.1",""
"Points","4",""
"Difficulty","1",""
"Option","0","492.5"
"Option","0","398.7"
"Option","100","124.6"
"Option","0","72.1"
"Hint","There is a shortcut here.",""
"Feedback","In the case of multiplication, the new mean will be x times the old mean, where x changes depending on the context of the question. In the case of addition or subtraction, the new mean will be the old mean plus or minus x.",""
"NewQuestion","MC",""
"ID","MeanMC3-3",""
"Title","MeanMC3-3",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is five points less than it should have been. The mean of the mistaken dataset was 763.7. You correct the error and recalculate the mean. What is the new corrected mean?  Mistaken Data:  860.7,  756.8,  605.4,  485.1,  574.9,  1259.4,  927.6,  910.4,  713,  643.5,  386.7,  609.8,  756.4,  858.9,  826,  716.1,  970.7,  885.7",""
"Points","4",""
"Difficulty","1",""
"Option","0","795.5"
"Option","100","768.7"
"Option","0","621.4"
"Option","0","815.1"
"Hint","There is a shortcut here.",""
