"NewQuestion","MC",""
"ID","SDMC3-1",""
"Title","SDMC3-1",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is five times larger than it should have been. The standard deviation of the mistaken dataset was 202.1. You correct the error and recalculate the standard deviation. What is the new corrected standard deviation?  Mistaken Data:  1220.8,  1756.5,  1342.2,  1348.7,  1564.2,  1635,  1632.6,  1769.5,  1517.2,  1552,  1786.4,  1591.5,  2018.3,  1428.9,  1679.8,  1766.9",""
"Points","4",""
"Difficulty","1",""
"Option","0","-358.9"
"Option","0","316.3"
"Option","100","40.4"
"Option","0","-112.7"
"Hint","There are shortcuts here.",""
"Feedback","In the case of multiplication, the new SD will be x times the old SD, where x changes depending on the context of the question. In the case of addition or substraction, the SD will not change.",""
"NewQuestion","MC",""
"ID","SDMC3-2",""
"Title","SDMC3-2",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is ten times smaller than it should have been. The standard deviation of the mistaken dataset was 219.8. You correct the error and recalculate the standard deviation. What is the new corrected standard deviation?  Mistaken Data:  1524.2,  1713.2,  1301.5,  1552.9,  1688.3,  1155.8,  1306.6,  1263.6,  1621.5,  1514,  1448.4,  1922.4",""
"Points","4",""
"Difficulty","1",""
"Option","0","2347.3"
"Option","0","1837.4"
"Option","100","2198"
"Option","0","2088"
"Hint","There are shortcuts here.",""
"Feedback","In the case of multiplication, the new SD will be x times the old SD, where x changes depending on the context of the question. In the case of addition or substraction, the SD will not change.",""
"NewQuestion","MC",""
"ID","SDMC3-3",""
"Title","SDMC3-3",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is ten points less than it should have been. The standard deviation of the mistaken dataset was 127.4. You correct the error and recalculate the standard deviation. What is the new corrected standard deviation?  Mistaken Data:  929.8,  1257.6,  1039.7,  1035.6,  1147.8,  1031.5,  1356.4,  1087.5,  1040.2,  1007.8",""
"Points","4",""
"Difficulty","1",""
"Option","0","54.2"
"Option","0","39.4"
"Option","0","-32.1"
"Option","100","127.4"
"Hint","There are shortcuts here.",""
"Feedback","In the case of multiplication, the new SD will be x times the old SD, where x changes depending on the context of the question. In the case of addition or substraction, the SD will not change.",""
"NewQuestion","MC",""
"ID","SDMC3-4",""
"Title","SDMC3-4",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is ten times smaller than it should have been. The standard deviation of the mistaken dataset was 169.8. You correct the error and recalculate the standard deviation. What is the new corrected standard deviation?  Mistaken Data:  1008.8,  935.6,  815.5,  876.8,  1150,  839.2,  1037.7,  1104.2,  769.9,  971.9,  1153.5,  653.3,  1015.2,  1258.1,  724.3,  855.3",""
"Points","4",""
"Difficulty","1",""
"Option","100","1698"
"Option","0","1774.4"
"Option","0","1430.7"
"Option","0","1633.4"
"Hint","There are shortcuts here.",""
"Feedback","In the case of multiplication, the new SD will be x times the old SD, where x changes depending on the context of the question. In the case of addition or substraction, the SD will not change.",""
"NewQuestion","MC",""
"ID","SDMC3-5",""
"Title","SDMC3-5",""
"QuestionText","While doing some data entry, you realize that you've made a big mistake. Every data value in your mistaken dataset is ten points greater than it should have been. The standard deviation of the mistaken dataset was 151. You correct the error and recalculate the standard deviation. What is the new corrected standard deviation?  Mistaken Data:  1232.6,  909.5,  959.5,  1120,  936.2,  1219,  956.7,  1037.8,  685.9,  905.1,  929.9,  800.6,  1003.4,  660.6,  957.5,  1003.3,  843.6,  988.1",""
"Points","4",""
"Difficulty","1",""
"Option","0","85.4"
"Option","0","216.8"
"Option","0","-8.7"
"Option","100","151"
"Hint","There are shortcuts here.",""
"Feedback","In the case of multiplication, the new SD will be x times the old SD, where x changes depending on the context of the question. In the case of addition or substraction, the SD will not change.",""
"NewQuestion","MC",""
"ID","SDMC3-6",""
"Title","SDMC3-6",""
